distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
597621051447804,0.12278917894528327,0.476243918456314,1.0,1.0,0.0,1.0,0.0
8428762774338300,4943822338032070,0.754683440758041,1.0,1.0,0.0,0.0,0.0
1.60734418870236E+016,1244699943977970,1113974640962290,1.0,0.0,0.0,1.0,0.0
1.22556325507841E+016,2.63917680217918E+016,0.09701794437988756,1.0,0.0,0.0,1.0,0.0
2.60824943474853E+016,1097011703028830,1.37943478383771E+016,1.0,0.0,0.0,1.0,0.0
2.003700047078E+016,0.031196020118798514,1.56848212035353E+016,1.0,1.0,0.0,0.0,0.0
3474956108814560,1953630567566210,1.31660235986005E+016,1.0,1.0,0.0,1.0,0.0
8693682454457910,0.7979088533398812,0.3174977597834344,1.0,0.0,0.0,0.0,0.0
2261361773575100,1738051337833300,3.5235202932861E+016,1.0,0.0,0.0,1.0,0.0
9.05886353353945E+015,580259484763673,0.9412133803045862,1.0,1.0,0.0,0.0,0.0
2866061824715020,2523486661379550,0.3385583822115181,1.0,1.0,0.0,1.0,0.0
7604052498292710,1583733244769050,0.22343783729025687,1.0,0.0,0.0,1.0,0.0
2.34485246419615E+016,2.31088008212237E+016,0.9837919470260261,1.0,1.0,1.0,0.0,0.0
1.60058649325007E+016,1482383935236260,0.3609544887290782,0.0,0.0,0.0,1.0,0.0
4.34365904501424E+016,0.027245097910788958,0.6534845586368537,1.0,0.0,0.0,0.0,0.0
4.10736610644338E+016,0.5651011999357906,0.2636837937409667,1.0,1.0,1.0,1.0,0.0
9.42744762022424E+015,0.4612246133800685,3566631981257970,1.0,0.0,1.0,1.0,0.0
1.29331228627145E+016,2259303612463250,0.4671564962125173,1.0,1.0,0.0,1.0,0.0
3342147032468340,3.28378594832709E+016,0.08703766414885294,1.0,0.0,0.0,0.0,0.0
1.41356071683928E+016,0.5792000923760984,0.4283892849303153,0.0,1.0,0.0,1.0,0.0
4907226322842550,1.8238108974586E+016,1.33370246393577E+016,1.0,0.0,0.0,0.0,0.0
1.55668133633072E+016,1949591003080920,0.16913722295969189,1.0,0.0,0.0,1.0,0.0
1.18234552944474E+016,0.2620422486770606,2112360943979420,1.0,0.0,0.0,1.0,0.0
1.28407138750986E+016,1.30629904695167E+016,0.39826390556057534,1.0,0.0,1.0,1.0,0.0
1.03623133543637E+016,1.29482830908833E+016,1.63339089964521E+016,1.0,0.0,0.0,1.0,0.0
9.23971873558036E+015,2645502186610970,4363081958533140,1.0,1.0,0.0,0.0,0.0
1945729020999370,0.35943448835742486,1.90875707211302E+016,1.0,1.0,0.0,0.0,0.0
1723707260809680,2.13032573081183E+016,0.9407980320064302,1.0,1.0,0.0,0.0,0.0
13816444085856,0.9184609597541703,0.4775871962681324,1.0,0.0,0.0,1.0,0.0
283283900088053,2766958996859040,1599575887296440,1.0,0.0,0.0,1.0,0.0
1.33874819050258E+016,1.2687512924794E+016,1.06485926186397E+016,1.0,0.0,0.0,0.0,0.0
1838225346110060,0.32125558371031343,2015896589632810,1.0,0.0,0.0,1.0,0.0
7372203048130600,0.16187504222900972,6082333774902960,1.0,0.0,0.0,0.0,0.0
0.8552981016891661,0.16213646128017803,1.69391493059535E+016,0.0,0.0,0.0,1.0,0.0
2.07808902754789E+016,0.27595576955575957,0.5093982851177231,1.0,0.0,0.0,0.0,0.0
7214078918199670,0.14052264212907428,0.6374889089338526,1.0,1.0,0.0,1.0,0.0
2.02586237525959E+016,0.2691467395338357,3332629337544260,1.0,0.0,0.0,1.0,0.0
4279851272728110,0.4591272166065949,1.74703463917262E+016,1.0,1.0,0.0,1.0,0.0
1.84538287220881E+016,0.3050502337719446,2391892501265890,1.0,0.0,0.0,1.0,0.0
7.84568845705679E+016,0.34906262454693804,1.51712918676973E+016,1.0,1.0,0.0,0.0,0.0
2.81001358602208E+016,2404366083399830,0.6372647094725354,1.0,1.0,0.0,1.0,0.0
6835794301142290,7.7473181933851E+016,0.3447885006652308,1.0,0.0,0.0,0.0,0.0
2.75912032701264E+016,1.362725888254E+016,2.16098198545807E+016,1.0,0.0,0.0,1.0,0.0
5.08735101170801E+016,3591954884357340,0.7577832458392582,1.0,1.0,0.0,1.0,0.0
2125047687809310,7071675297493400,0.42590359931726934,1.0,0.0,0.0,1.0,0.0
5516906630574370,3054502925444510,0.8832160882046268,1.0,0.0,0.0,0.0,0.0
1.80982611564669E+016,1.44623561914067E+016,2.01779281710743E+016,1.0,1.0,0.0,0.0,0.0
3.15506398352548E+016,3552293672529750,1.74851189003902E+016,1.0,0.0,0.0,0.0,0.0
6533829909966430,0.16505649775181297,0.5707121581219226,1.0,0.0,0.0,1.0,0.0
2.17094718079103E+016,0.08150120574857664,1.52504636940097E+016,1.0,1.0,0.0,1.0,0.0
327194609147759,0.46525946004793167,1.86649970610429E+016,1.0,0.0,0.0,0.0,0.0
2875473234408240,0.7159082580118541,34408940313814,1.0,0.0,0.0,0.0,0.0
1.18832499229617E+016,3.62674507531393E+016,1.6228499563944E+016,1.0,0.0,0.0,1.0,0.0
3.2005962097356E+016,0.22724646848458788,0.5083712456229974,1.0,0.0,0.0,1.0,0.0
1.23784459537436E+016,1.26637402225214E+016,0.24606025014020763,1.0,1.0,1.0,1.0,0.0
2463866415095050,1.8736893934099E+016,1682262755393010,1.0,0.0,0.0,0.0,0.0
6783896211131380,2583111594481730,0.8992463695269848,1.0,0.0,0.0,0.0,0.0
3048157366937980,9.99786281359771E+015,7309596938588360,1.0,1.0,0.0,0.0,0.0
3437645143105990,1.61500226577629E+016,1.32428105989151E+016,1.0,1.0,0.0,0.0,0.0
3.7766809369116E+016,0.40404450669058306,3.57302057009952E+016,1.0,0.0,0.0,0.0,0.0
6478352903177210,0.20891063479111463,0.8048242264786792,1.0,1.0,0.0,0.0,0.0
3799244756861710,0.5211971523017531,0.48589127500239554,1.0,1.0,0.0,0.0,0.0
1.94789702848371E+016,0.2514684186071676,2172178180447900,1.0,0.0,0.0,0.0,0.0
5804348147682150,0.08502783768504599,1.06326667329915E+016,1.0,0.0,1.0,0.0,0.0
1.43121359477586E+016,8649250355526470,2.68294357443264E+016,1.0,1.0,0.0,1.0,0.0
574557970088289,1.00601819779001E+016,0.2807046398504663,1.0,1.0,0.0,0.0,0.0
6151400155333560,0.3275868484843634,0.8577563644479463,1.0,0.0,1.0,1.0,0.0
5838391425615870,5926560676934150,194354249788571,1.0,0.0,0.0,0.0,0.0
8561632532470550,0.25641815859245465,0.27194783379132675,1.0,0.0,0.0,1.0,0.0
1.15007702269129E+016,0.8964191695184138,1.5168079725431E+016,0.0,0.0,0.0,1.0,0.0
4949506224241470,2107212413562640,2311960618793400,1.0,0.0,0.0,0.0,0.0
3.11198570459931E+016,0.38006643342028756,3.40226562869689E+016,1.0,0.0,1.0,0.0,0.0
1659872341242880,8088944403354580,1.42704552920317E+016,1.0,0.0,0.0,1.0,0.0
3495112788115390,1194249567963810,1.24896247363355E+016,1.0,0.0,0.0,0.0,0.0
2682140453881490,0.23345587605062493,0.09181060557154853,1.0,0.0,0.0,1.0,0.0
7182229521748680,0.33599749115024774,162998329452789,1.0,0.0,0.0,1.0,0.0
7246469214138240,2.64628741036522E+016,0.5294645567254658,1.0,0.0,1.0,0.0,0.0
9.67574832827368E+015,0.18286781840382904,3900657610647420,1.0,0.0,0.0,1.0,0.0
3.88217062038518E+016,0.540301778726272,0.8879715478958392,1.0,0.0,0.0,0.0,0.0
2.56428727386042E+016,1.76339082506333E+016,2361243516826790,1.0,0.0,0.0,0.0,0.0
1.41653287177893E+016,0.361536230377769,2762980911084560,1.0,0.0,0.0,0.0,0.0
1.23245423979348E+016,1165650101882530,2161205867261750,1.0,0.0,0.0,1.0,0.0
2.41128994091949E+016,3.04167868897601E+016,1641967903473180,1.0,0.0,0.0,1.0,0.0
5262411985733830,0.3305243062836554,1.24569646316414E+016,1.0,1.0,0.0,0.0,0.0
1.30666058487302E+016,0.4353783170224648,3795192803357330,1.0,1.0,0.0,0.0,0.0
2024984394338080,1515199498005870,0.6407454119281469,1.0,1.0,0.0,1.0,0.0
6116877999150810,0.014936712683964888,1.44994496422218E+016,1.0,0.0,0.0,1.0,0.0
1.80455087653787E+016,0.2632136587949441,0.9602978931313241,0.0,0.0,0.0,1.0,0.0
1.2064197082153E+016,0.054749337992986605,0.16908648913365582,1.0,1.0,0.0,0.0,0.0
1.88502965640254E+016,6712979436375590,0.11783361070884642,0.0,0.0,0.0,1.0,0.0
3.14595563240101E+016,0.15467636692491396,2.93452459531273E+016,1.0,1.0,0.0,0.0,0.0
1893428828225130,0.2532855260179452,2096746069800420,1.0,0.0,0.0,0.0,0.0
2.39532080680433E+016,0.11378003306951592,1.44776556302429E+016,1.0,0.0,0.0,0.0,0.0
2.16755965455429E+016,0.46487091923856705,1.84942414350671E+016,1.0,0.0,0.0,0.0,0.0
123117133195295,0.48519590317614497,0.988045305005629,0.0,1.0,0.0,1.0,0.0
1.13585007546114E+016,0.22289933557254474,0.05413779509665641,1.0,0.0,0.0,1.0,0.0
4812521704831560,0.3393755098464897,0.16816232722925406,1.0,0.0,0.0,1.0,0.0
825252847703347,2.39011555660945E+016,0.371140741447089,1.0,0.0,0.0,1.0,0.0
1.65830981091947E+016,1598698843557310,0.45290749942978076,1.0,1.0,0.0,1.0,0.0
2.92833925882781E+016,1.92054613635358E+016,1.2857098941028E+016,1.0,0.0,0.0,1.0,0.0
1.45140522008645E+016,0.22326727075002564,1.30145676872192E+016,1.0,1.0,0.0,1.0,0.0
3.38133983917411E+016,0.03806159247783377,1343250986855710,1.0,0.0,0.0,1.0,0.0
3268632446816340,0.0876008535054875,7.33076414932267E+016,1.0,0.0,1.0,0.0,0.0
7466033417310680,0.012793525574796854,0.3060456543592972,1.0,0.0,0.0,1.0,0.0
5169204147472230,0.7657855564144161,0.11638435511441209,1.0,0.0,0.0,1.0,0.0
1.35198523517888E+016,1.129165769224E+016,0.5523492348213208,0.0,0.0,0.0,0.0,0.0
1301363343268320,4426451023188780,2.52108188557383E+016,1.0,1.0,0.0,1.0,0.0
2.65651383428984E+016,0.6543552255550831,1.0307479340046E+016,1.0,0.0,0.0,1.0,0.0
834146565869196,4.55353894085354E+016,0.7114659471328456,1.0,1.0,0.0,1.0,0.0
1.50054520052066E+016,0.9566708255216094,0.6040030255837331,1.0,0.0,0.0,1.0,0.0
1.18051230816765E+016,0.8052486603675179,0.5378602288860775,1.0,1.0,0.0,1.0,0.0
1.28839076452261E+016,1.42091487896781E+016,0.4550752320325877,1.0,0.0,0.0,1.0,0.0
0.3937985265925535,1.28340459052655E+016,0.46904493304862527,0.0,0.0,0.0,1.0,0.0
9.99238347976904E+015,0.034101911741605595,0.575540813368731,1.0,1.0,0.0,1.0,0.0
1.41753510313579E+016,8298695616693950,1.18029186001183E+016,0.0,0.0,0.0,0.0,0.0
463542490465962,1.00752481507042E+016,3.20104731112043E+016,1.0,0.0,0.0,1.0,0.0
1374021921077600,0.023215594877075422,4153473214855420,1.0,0.0,0.0,0.0,0.0
1.27094037356918E+016,7059640044582930,0.6696224930198075,1.0,1.0,0.0,1.0,0.0
1.06527313527796E+016,1.52180940100191E+016,0.7036192617944592,1.0,0.0,0.0,0.0,0.0
2.60866334661459E+016,1.02433555126257E+016,0.2689691394300598,1.0,0.0,0.0,0.0,0.0
6149615945752160,5.52502861325851E+016,0.21098991021424254,1.0,1.0,1.0,0.0,0.0
1.69751017514251E+016,0.27015158051075505,1.31927103851557E+016,0.0,0.0,0.0,1.0,0.0
1.01439578013249E+016,9.19695090427667E+015,2938505502580560,1.0,1.0,0.0,0.0,0.0
3390467362416780,0.7928562447523294,1.39267703808634E+016,1.0,1.0,0.0,1.0,0.0
1228893070138560,0.4460394901265676,0.5236771511533584,1.0,1.0,0.0,1.0,0.0
3.58541343337826E+016,0.5599828298625588,0.22680547168738213,1.0,0.0,0.0,1.0,0.0
1993891156231870,1.87220680446899E+016,0.13045793609465164,1.0,1.0,0.0,1.0,0.0
1120046910525380,1177064490318650,1451768482735570,1.0,1.0,0.0,1.0,0.0
1551941122973600,1.8071621816931E+016,1725606974320930,0.0,1.0,0.0,1.0,0.0
1.79235712929213E+016,0.4699756687737675,0.40573886742062515,1.0,0.0,0.0,0.0,0.0
7162422014198840,3.83722209237698E+016,1021476526282690,1.0,1.0,0.0,1.0,0.0
6575749934651170,1.37964389360453E+016,0.33698615050438935,1.0,0.0,0.0,0.0,0.0
3.12375124242435E+016,0.7747458742442965,340124574777132,1.0,0.0,0.0,1.0,0.0
6609614386521480,8876540589064020,0.8315024446170126,1.0,0.0,1.0,0.0,0.0
7042878948474310,0.11264129948198263,2528353491167450,1.0,1.0,0.0,1.0,0.0
2.14823917574473E+016,0.5670954145817114,398921241926934,1.0,0.0,1.0,1.0,0.0
3.40913372444657E+016,893777794003431,2.55131950462481E+016,1.0,0.0,0.0,1.0,0.0
1512170139474880,2.12559628173383E+016,3.29341893681646E+016,0.0,0.0,0.0,1.0,0.0
8947606987217170,0.5654533756761334,0.18524540773364387,1.0,0.0,0.0,0.0,0.0
1793993266789280,0.017134896299954887,3965904811354050,1.0,0.0,0.0,0.0,0.0
4.48161152260955E+016,0.2238254424679118,1.41741558511075E+016,1.0,1.0,1.0,1.0,0.0
1.70369868221883E+016,4226428256913210,3094139323167140,0.0,1.0,1.0,0.0,0.0
161059145567507,1.51114738830564E+016,0.5693621579164224,1.0,0.0,0.0,1.0,0.0
8587280964518050,2.57256467633832E+016,1842313405386190,1.0,1.0,0.0,0.0,0.0
2.33886911579918E+016,2218556791298930,1.08510302215377E+016,1.0,0.0,1.0,1.0,0.0
3888238220224470,0.024399675102318556,0.7384238889817608,1.0,1.0,0.0,1.0,0.0
4869872643944130,1.85211616661571E+016,0.7003190794543129,1.0,0.0,0.0,0.0,0.0
8643652807233830,1946248961484230,0.5651129633888073,1.0,0.0,0.0,1.0,0.0
4983273115179100,0.29915719380964434,0.8574979960392191,1.0,0.0,0.0,1.0,0.0
3778051522460310,1.24384216681296E+016,1.20728483915701E+016,1.0,1.0,1.0,1.0,0.0
4.91818767665611E+016,0.9486023807084298,0.6806546412835585,1.0,0.0,0.0,0.0,0.0
451943365705995,205607412179759,0.8965499665728117,1.0,1.0,0.0,1.0,0.0
7.19837896319848E+016,2265078709630480,0.19973353902007734,1.0,0.0,0.0,0.0,0.0
0.7505204592776362,0.08317231101651419,1.11181653610765E+016,0.0,0.0,0.0,1.0,0.0
2.70766433971577E+016,1.17731459171774E+016,0.6128896866033029,1.0,0.0,1.0,0.0,0.0
3873323730038980,3.01192095979764E+016,1.15812933571859E+016,1.0,0.0,0.0,1.0,0.0
2.139303398186E+016,1.23181969156967E+016,2.52238409810174E+016,1.0,1.0,0.0,0.0,0.0
1.44559029857281E+016,1.53211185194365E+016,3.65580727824506E+016,1.0,0.0,0.0,1.0,0.0
4026429284199280,5332174566104220,0.10163793735159815,1.0,0.0,0.0,1.0,0.0
9.18468423214941E+015,3052385582248810,1.99028699616068E+016,1.0,1.0,0.0,1.0,0.0
5505426042732150,5480351068606760,0.8261648729560817,1.0,1.0,0.0,1.0,0.0
5873970731735350,0.8206018559850292,0.8046993486401417,1.0,0.0,0.0,1.0,0.0
2640139885170760,1.86876288720517E+016,0.4774524008447781,1.0,1.0,0.0,1.0,0.0
2.45593137340201E+016,1881844243843870,0.4615441746077571,1.0,1.0,0.0,1.0,0.0
913548811023842,0.15334016462508857,0.3021277071312314,1.0,1.0,0.0,0.0,0.0
8513046220647460,1.37118320426271E+016,2340851445084220,1.0,0.0,0.0,0.0,0.0
9.10156262475766E+015,0.7775222878454305,1.75319652478814E+016,1.0,0.0,0.0,0.0,0.0
1.73433865531567E+016,0.07342952516238269,1.26946770367156E+016,1.0,1.0,0.0,1.0,0.0
4762020084131740,0.18218979552498685,2.21710350210725E+016,1.0,0.0,0.0,1.0,0.0
6249127463366340,3.6000977154979E+016,1.15495200451876E+016,1.0,0.0,0.0,1.0,0.0
6448020258228860,2.50934277715236E+016,0.4910203374841426,1.0,0.0,0.0,1.0,0.0
0.3889887970066661,0.04491512846311596,2.47711395650857E+016,0.0,0.0,0.0,1.0,0.0
2336043695575030,1.65008027489595E+016,1.60230330782926E+016,1.0,0.0,0.0,1.0,0.0
1287665401788420,0.7116706054759703,1.40633941784612E+016,1.0,1.0,0.0,1.0,0.0
1.55281542321303E+016,1.12513844463287E+016,0.6009566711722463,0.0,0.0,0.0,1.0,0.0
3.07334419597065E+016,649611282361922,0.4938868228824042,1.0,0.0,0.0,1.0,0.0
5.16744185274049E+016,6185423143422140,0.5473886031299389,1.0,0.0,0.0,1.0,0.0
5.16451492544472E+016,0.13415886665306667,1.51577277363585E+016,1.0,1.0,0.0,1.0,0.0
3.49156624238769E+016,2.9425918754493E+016,0.588571344875611,1.0,0.0,0.0,1.0,0.0
3.95938802900914E+016,0.1801906376553994,0.36717896610931655,1.0,1.0,0.0,1.0,0.0
4.90667648534607E+016,1.17091204089726E+016,0.5589193081056866,1.0,0.0,0.0,1.0,0.0
1.04393339345425E+016,3650564788811260,2.139125713321E+016,1.0,0.0,1.0,0.0,0.0
1.17197706709294E+016,0.040464870298336446,1.24115727793196E+016,1.0,0.0,0.0,1.0,0.0
1.5403566892189E+016,0.4134657822963193,0.17112070250405967,1.0,0.0,0.0,0.0,0.0
3.02593532666672E+016,0.6791835650328061,0.6468793793926341,1.0,0.0,0.0,0.0,0.0
1.41894663474534E+016,1.04613717993279E+016,5828609667318560,1.0,0.0,0.0,0.0,0.0
1.25141684733989E+016,0.8511436716280592,1.03285028030186E+016,1.0,1.0,0.0,1.0,0.0
2107799621737340,1.63851107917455E+016,2651256548914560,1.0,0.0,0.0,1.0,0.0
3.75385925777517E+016,2.15734496915213E+016,0.17205998425672958,1.0,1.0,0.0,1.0,0.0
3.13165769991842E+016,286137449358884,0.4334148853711592,1.0,0.0,0.0,0.0,0.0
1.39789681608297E+016,235383448069693,0.22453133590077184,0.0,0.0,0.0,0.0,0.0
4930590550039250,0.6324016228305945,2857300469936270,1.0,0.0,0.0,1.0,0.0
2.70840095061737E+016,0.05208793218654892,0.7500957596549446,1.0,0.0,0.0,1.0,0.0
1.20909758728873E+016,0.4694610076800441,3.57588669446203E+016,1.0,0.0,0.0,1.0,0.0
8820942603584680,1.32750677008002E+016,0.5531279198727915,1.0,1.0,0.0,1.0,0.0
1.4475564834748E+016,0.768135854606795,3.81205620967334E+016,0.0,1.0,0.0,1.0,0.0
3321589820373140,0.2286890299897732,2626225704903650,1.0,0.0,0.0,1.0,0.0
3045258637837960,0.1573436364185326,0.4907856159057899,1.0,0.0,0.0,1.0,0.0
3.86045007408093E+016,1.86365292664737E+016,0.24085290915799715,1.0,0.0,0.0,1.0,0.0
4996228175271560,0.972409162124917,2.13138866480665E+016,1.0,1.0,0.0,0.0,0.0
3844680787888740,4048305676077920,0.912821739796886,1.0,0.0,1.0,1.0,0.0
1839102421590440,1432236744761010,0.10574809359939956,1.0,0.0,0.0,1.0,0.0
7140632938345550,2.47773922132486E+016,0.3754827742085143,1.0,0.0,0.0,0.0,0.0
1.19090543228989E+016,4212934376786220,2479983562353360,1.0,0.0,0.0,1.0,0.0
2239433007728660,0.10859757921580727,2.27298450232792E+016,1.0,0.0,1.0,0.0,0.0
3811971831615270,0.023743110567440447,0.44171553765682003,1.0,0.0,0.0,0.0,0.0
1.07512096533497E+016,0.5115047973569017,0.10329883542214906,1.0,0.0,0.0,1.0,0.0
576287835933764,0.7327018492749261,0.8436626181674847,1.0,0.0,0.0,0.0,0.0
1.56264824896667E+016,2.81430202719073E+016,0.9474109371134645,1.0,0.0,0.0,1.0,0.0
1.56491903982799E+016,1.10251076648329E+016,0.33398372257859665,0.0,1.0,0.0,0.0,0.0
5437937518807060,0.29621151076077945,1.46244939621745E+016,1.0,0.0,0.0,1.0,0.0
2.06604926474393E+016,3577300990578520,0.6293779795438422,1.0,1.0,0.0,1.0,0.0
5719404778047500,0.387260891376521,1372696970346700,1.0,1.0,0.0,1.0,0.0
5658471836400240,0.35739227477266583,0.46537661294329236,1.0,0.0,0.0,0.0,0.0
1.80664473127916E+016,4013122449141620,0.19344752392130274,1.0,1.0,0.0,0.0,0.0
6178353132522290,1.11474753924457E+016,0.847882253599189,1.0,0.0,0.0,1.0,0.0
2775533893857220,9.14527887958544E+015,1.70343437701843E+016,1.0,1.0,0.0,1.0,0.0
6057842542536950,0.13995417833517917,3.28274875592012E+016,1.0,0.0,1.0,1.0,0.0
5843215937538870,1469144253264990,0.3374607228173852,1.0,0.0,0.0,0.0,0.0
5165416709347940,0.7031595765494091,0.9959529170862124,1.0,0.0,0.0,1.0,0.0
4736744232211920,1.54296362297066E+016,0.36420992618864007,1.0,0.0,0.0,1.0,0.0
6036996505445280,1.07800903578191E+016,0.7564347344924663,1.0,1.0,0.0,0.0,0.0
4941635868855690,1.29215923216346E+016,0.2752028533566586,1.0,1.0,0.0,1.0,0.0
1.75601105432367E+016,0.9955123317813317,0.2878223669096425,0.0,0.0,0.0,1.0,0.0
4390814140049550,115247376496983,2562533352057260,1.0,0.0,0.0,1.0,0.0
7897541666746950,0.8639654948485401,1817305827339880,1.0,0.0,0.0,0.0,0.0
1.49002018186036E+016,0.2699891531751742,1.00652598880398E+016,1.0,0.0,0.0,1.0,0.0
9.61967514146149E+015,4203016748740290,1.13090806912855E+016,1.0,1.0,0.0,0.0,0.0
1.55682128794018E+016,0.10684202202130592,0.9266553329164311,1.0,0.0,0.0,1.0,0.0
2.02449175550391E+016,1.37507349070093E+016,0.05572108902063877,1.0,0.0,0.0,1.0,0.0
6045307910141940,0.2227897432515449,0.9834796788544743,1.0,0.0,1.0,0.0,0.0
1.44873022235512E+016,0.1054293207246026,0.9346977452063746,0.0,0.0,0.0,0.0,0.0
2.66898770657486E+016,0.3440628302526019,0.8595671026355912,1.0,1.0,0.0,1.0,0.0
1.54896244552481E+016,1.96474079879897E+016,0.6474654198498363,1.0,0.0,0.0,0.0,0.0
1.82258330195212E+016,3181501368026220,1.55745199385758E+016,1.0,1.0,1.0,1.0,0.0
7103031181380730,2.18477168132117E+016,0.10902985335002148,1.0,1.0,0.0,0.0,0.0
2.37313955269825E+016,0.694051135943391,0.8623398178018293,1.0,0.0,0.0,0.0,0.0
5958446182250560,0.16177112477445138,2.30005353207E+016,1.0,0.0,0.0,0.0,0.0
1.81961159817366E+016,20113027838799,1.48745459691753E+016,1.0,0.0,0.0,0.0,0.0
0.764266438717366,0.054355380523554986,0.5437940838579782,0.0,0.0,0.0,1.0,0.0
1.28362259226095E+016,0.9600012180002545,0.8673784412207831,0.0,1.0,1.0,1.0,0.0
4257205673673270,1.19995772797798E+016,0.3619977482990371,1.0,0.0,1.0,1.0,0.0
1.67546225265018E+016,1.84288725764331E+016,0.23824549413633245,1.0,0.0,0.0,1.0,0.0
1662888093739760,0.2069481994376974,0.15574878670824427,0.0,1.0,0.0,1.0,0.0
1.18176878202456E+016,1.25376695165018E+016,1.6589874539069E+016,1.0,0.0,0.0,0.0,0.0
8815814645706300,4678094418213380,0.7839900304488086,1.0,1.0,0.0,1.0,0.0
1.52611633280374E+016,1.30331244198121E+016,0.22254220386684417,1.0,1.0,0.0,1.0,0.0
1.12631247297874E+016,0.9142104075130203,0.44597981161423134,1.0,1.0,0.0,1.0,0.0
1.83668318270417E+016,0.15523954429678954,1.06037400655806E+016,1.0,0.0,0.0,1.0,0.0
1.35625709211995E+016,1.45174635832952E+016,2.39065739400813E+016,0.0,1.0,0.0,1.0,0.0
7.88764768593369E+016,1.15416931564427E+016,0.12959649092134756,1.0,0.0,0.0,1.0,0.0
3952432259836,1.42263083772228E+016,0.3156929726394512,1.0,1.0,0.0,1.0,0.0
2.41496000672246E+016,1.01417200947746E+016,0.49780688013927277,1.0,0.0,0.0,1.0,0.0
1.03276662626968E+016,1.86524769458647E+016,2953719066146310,1.0,0.0,0.0,1.0,0.0
1.24218377493515E+016,1.00960923874989E+016,2541243265151610,1.0,1.0,0.0,1.0,0.0
1.26444945300832E+016,3.31315911746055E+016,0.9612030145969727,1.0,0.0,0.0,1.0,0.0
7356541367986630,0.9755866885913984,0.3919001435075264,1.0,0.0,0.0,1.0,0.0
0.7541709443896909,1040595326834620,1.1778900499557E+016,0.0,0.0,0.0,1.0,0.0
2.14078746072496E+016,4.64225062685424E+016,0.14755038309282545,1.0,0.0,1.0,0.0,0.0
2250326914011430,0.9452834261111398,0.550221243088068,1.0,0.0,0.0,0.0,0.0
296046015716063,0.30001559178395326,0.6462197630642995,1.0,0.0,0.0,1.0,0.0
2169547515830740,9.66514954838959E+015,0.8693598047195359,1.0,0.0,0.0,0.0,0.0
3.00781583390912E+016,0.08017015706185843,0.8991435552504159,1.0,0.0,0.0,1.0,0.0
404456227299113,4033915957456170,0.4487157666780597,1.0,1.0,0.0,1.0,0.0
1325218555215540,1.40837935308356E+016,0.4392434826947683,1.0,0.0,0.0,0.0,0.0
4142390993533450,1.27225808216385E+016,1.61622991564648E+016,1.0,1.0,0.0,1.0,0.0
707170116791756,1.02674412343068E+016,4067617438738180,1.0,0.0,1.0,1.0,0.0
5651579537145030,1.38400527825131E+016,0.8444721933404037,1.0,0.0,0.0,0.0,0.0
4.38551139901911E+016,1.24972408794637E+016,0.8353680910567254,1.0,0.0,0.0,0.0,0.0
1.41559796959616E+016,0.06327383592785871,382298732714144,1.0,1.0,0.0,0.0,0.0
1.21919588640902E+016,0.053250781389891616,1.21909933775796E+016,1.0,1.0,1.0,1.0,0.0
6.97290638580133E+016,0.04912381530372065,1.43397012448732E+016,1.0,0.0,0.0,1.0,0.0
1.88663580104671E+016,4239915679917730,0.48833005158379356,1.0,0.0,0.0,0.0,0.0
1.17328378683525E+016,0.5177299311907189,1.37562062865364E+016,1.0,0.0,1.0,1.0,0.0
5077156228462170,555141721860401,0.4890896067718513,1.0,1.0,0.0,1.0,0.0
3028180665297930,0.18656999730600837,0.6169192868346367,1.0,0.0,0.0,1.0,0.0
1660158805372790,0.580760503954046,0.23491921815912378,1.0,0.0,0.0,0.0,0.0
7943817020983000,2145036578513730,0.5312069355984591,1.0,0.0,0.0,0.0,0.0
1.97304853380442E+016,0.054809945349723416,537459474513221,1.0,0.0,0.0,0.0,0.0
2.33711277603293E+016,0.36291925425733157,1.69555913440329E+016,1.0,1.0,0.0,1.0,0.0
1.45817098688197E+016,0.7644158577230057,2059508200779160,1.0,0.0,1.0,1.0,0.0
3918863859671460,1.22097572508406E+016,2.84556103025058E+016,1.0,1.0,0.0,1.0,0.0
1.47145353196195E+016,0.10643098930648325,2.14707357681828E+016,0.0,0.0,0.0,1.0,0.0
666500170445946,0.3965011581601362,0.559453218235924,1.0,1.0,0.0,1.0,0.0
1.54982850700445E+016,1.61314040593172E+016,0.2608469532476154,1.0,0.0,0.0,0.0,0.0
3110277923018140,1.21581138637114E+016,2965113477454350,1.0,0.0,0.0,1.0,0.0
2133468699139010,0.2732888664637894,0.852615063228554,1.0,0.0,0.0,1.0,0.0
2518761755565840,0.2790163661484647,0.41029454336890286,1.0,0.0,0.0,1.0,0.0
4092814212319210,3323905528053700,0.7006139486920866,1.0,0.0,0.0,1.0,0.0
3.67535307891087E+016,1.13164780535769E+016,0.47868927501649894,1.0,1.0,0.0,0.0,0.0
7535844091474860,0.09071434968502073,0.2838265433282857,1.0,0.0,0.0,0.0,0.0
7405947919517780,0.3396817159498292,0.564820255255175,1.0,0.0,0.0,0.0,0.0
3781062080832660,0.8672917007657518,1305365363628450,1.0,1.0,1.0,1.0,0.0
2.81375114751341E+016,1.41299590156004E+016,0.9545036214997688,1.0,0.0,0.0,1.0,0.0
312016077904517,1675592664175500,0.6145227760966914,1.0,0.0,0.0,1.0,0.0
